3.000000000000000000e+01 8.292679786682128906e-01 -2.000000000000000000e+00 2.220450072656812539e-15 1.821040000000000000e+08 -1.812809920000000000e+08 2.929870000000000000e+05 7.436320000000000000e+05
3.100000000000000000e+01 9.268289804458618164e-01 -2.000000000000000000e+00 2.220450072656812539e-15 1.636630080000000000e+08 -1.627009920000000000e+08 2.340800000000000000e+05 7.961790000000000000e+05
3.200000000000000000e+01 1.024389982223510742e+00 -2.000000000000000000e+00 2.220450072656812539e-15 1.443190080000000000e+08 -1.431940000000000000e+08 1.673570000000000000e+05 8.604260000000000000e+05
3.300000000000000000e+01 1.121950030326843262e+00 -2.000000000000000000e+00 2.220450072656812539e-15 1.243500000000000000e+08 -1.230390000000000000e+08 7.765210156250000000e+04 9.237730000000000000e+05
3.400000000000000000e+01 1.219509959220886230e+00 -2.000000000000000000e+00 2.220450072656812539e-15 1.041150000000000000e+08 -1.025900000000000000e+08 -2.782990039062500000e+04 9.958810000000000000e+05
3.500000000000000000e+01 1.317070007324218750e+00 -2.000000000000000000e+00 2.220450072656812539e-15 8.404689600000000000e+07 -8.228369600000000000e+07 -1.647230000000000000e+05 1.062210000000000000e+06
3.600000000000000000e+01 1.414630055427551270e+00 -2.000000000000000000e+00 2.220450072656812539e-15 6.468690000000000000e+07 -6.266210000000000000e+07 -3.272400000000000000e+05 1.126650000000000000e+06
3.700000000000000000e+01 1.512199997901916504e+00 -2.000000000000000000e+00 2.220450072656812539e-15 4.667650000000000000e+07 -4.439200000000000000e+07 -5.320530000000000000e+05 1.160810000000000000e+06
3.800000000000000000e+01 1.609760046005249023e+00 -2.000000000000000000e+00 2.220450072656812539e-15 3.077700000000000000e+07 -2.827970000000000000e+07 -7.662160000000000000e+05 1.142960000000000000e+06
3.900000000000000000e+01 1.707319974899291992e+00 -2.000000000000000000e+00 2.220450072656812539e-15 1.777180000000000000e+07 -1.526320000000000000e+07 -1.031010000000000000e+06 9.713330000000000000e+05
4.000000000000000000e+01 1.804880023002624512e+00 -2.000000000000000000e+00 2.220450072656812539e-15 8.285450000000000000e+06 -6.302790000000000000e+06 -1.227860000000000000e+06 4.952880000000000000e+05
4.100000000000000000e+01 1.902439951896667480e+00 -2.000000000000000000e+00 2.220450072656812539e-15 2.652870000000000000e+06 -1.683560000000000000e+06 -8.539010000000000000e+05 7.628739843750000000e+04
4.200000000000000000e+01 2.000000000000000000e+00 -2.000000000000000000e+00 2.220450072656812539e-15 8.279790000000000000e+05 -4.150360000000000000e+05 -4.138140000000000000e+05 -5.807670288085937500e+02
4.300000000000000000e+01 -2.000000000000000000e+00 -1.902439951896667480e+00 2.220450072656812539e-15 2.564430080000000000e+08 1.660460000000000000e+08 6.306470000000000000e+07 2.457040000000000000e+08
4.400000000000000000e+01 -1.902439951896667480e+00 -1.902439951896667480e+00 -1.449519991874694824e+00 2.187529920000000000e+08 1.377110080000000000e+08 4.023980000000000000e+07 2.033750080000000000e+08
4.500000000000000000e+01 -1.804880023002624512e+00 -1.902439951896667480e+00 -2.826570034027099609e+00 1.455169920000000000e+08 7.841030400000000000e+07 1.406470000000000000e+07 1.254500000000000000e+08
4.600000000000000000e+01 -1.707319974899291992e+00 -1.902439951896667480e+00 -4.131140232086181641e+00 9.634190400000000000e+07 2.396790000000000000e+07 8.729640000000000000e+06 7.056340000000000000e+07
4.700000000000000000e+01 -1.609760046005249023e+00 -1.902439951896667480e+00 -5.363230228424072266e+00 8.328110400000000000e+07 -2.003590000000000000e+07 5.750810000000000000e+06 4.017240000000000000e+07
4.800000000000000000e+01 -1.512199997901916504e+00 -1.902439951896667480e+00 -6.522850036621093750e+00 9.273180000000000000e+07 -5.788560000000000000e+07 4.291270000000000000e+06 2.393200000000000000e+07
4.900000000000000000e+01 -1.414630055427551270e+00 -1.902439951896667480e+00 -7.609990119934082031e+00 1.117760000000000000e+08 -9.043760000000000000e+07 3.407780000000000000e+06 1.558410000000000000e+07
5.000000000000000000e+01 -1.317070007324218750e+00 -1.902439951896667480e+00 -8.624650001525878906e+00 1.326100000000000000e+08 -1.189190000000000000e+08 2.833740000000000000e+06 1.065520000000000000e+07
5.100000000000000000e+01 -1.219509959220886230e+00 -1.902439951896667480e+00 -9.566840171813964844e+00 1.531740000000000000e+08 -1.438460000000000000e+08 2.466510000000000000e+06 7.686020000000000000e+06
5.200000000000000000e+01 -1.121950030326843262e+00 -1.902439951896667480e+00 -1.043659973144531250e+01 1.722540000000000000e+08 -1.657190080000000000e+08 2.194040000000000000e+06 5.737050000000000000e+06
5.300000000000000000e+01 -1.024389982223510742e+00 -1.902439951896667480e+00 -1.123379993438720703e+01 1.895609920000000000e+08 -1.848169920000000000e+08 2.013300000000000000e+06 4.457170000000000000e+06
5.400000000000000000e+01 -9.268289804458618164e-01 -1.902439951896667480e+00 -1.195860004425048828e+01 2.048760000000000000e+08 -2.013870080000000000e+08 1.868390000000000000e+06 3.545550000000000000e+06
5.500000000000000000e+01 -8.292679786682128906e-01 -1.902439951896667480e+00 -1.261079978942871094e+01 2.182070080000000000e+08 -2.155860000000000000e+08 1.769870000000000000e+06 2.910280000000000000e+06
5.600000000000000000e+01 -7.317069768905639648e-01 -1.902439951896667480e+00 -1.319060039520263672e+01 2.295329920000000000e+08 -2.275480000000000000e+08 1.686430000000000000e+06 2.436820000000000000e+06
5.700000000000000000e+01 -6.341459751129150391e-01 -1.902439951896667480e+00 -1.369799995422363281e+01 2.389020000000000000e+08 -2.373689920000000000e+08 1.628490000000000000e+06 2.099900000000000000e+06
5.800000000000000000e+01 -5.365849733352661133e-01 -1.902439951896667480e+00 -1.413280010223388672e+01 2.463320000000000000e+08 -2.451289920000000000e+08 1.576780000000000000e+06 1.847800000000000000e+06
5.900000000000000000e+01 -4.390240013599395752e-01 -1.902439951896667480e+00 -1.449520015716552734e+01 2.518670080000000000e+08 -2.508870080000000000e+08 1.539610000000000000e+06 1.674680000000000000e+06
6.000000000000000000e+01 -3.414629995822906494e-01 -1.902439951896667480e+00 -1.478509998321533203e+01 2.555300000000000000e+08 -2.546969920000000000e+08 1.504230000000000000e+06 1.554150000000000000e+06
6.100000000000000000e+01 -2.439019978046417236e-01 -1.902439951896667480e+00 -1.500249958038330078e+01 2.573600000000000000e+08 -2.566020000000000000e+08 1.476700000000000000e+06 1.486550000000000000e+06
6.200000000000000000e+01 -1.463409960269927979e-01 -1.902439951896667480e+00 -1.514750003814697266e+01 2.573840000000000000e+08 -2.566409920000000000e+08 1.448020000000000000e+06 1.457430000000000000e+06
6.300000000000000000e+01 -4.878050088882446289e-02 -1.902439951896667480e+00 -1.522000026702880859e+01 2.556390080000000000e+08 -2.548520000000000000e+08 1.422400000000000000e+06 1.469410000000000000e+06
6.400000000000000000e+01 4.878050088882446289e-02 -1.902439951896667480e+00 -1.522000026702880859e+01 2.521550080000000000e+08 -2.512710080000000000e+08 1.392870000000000000e+06 1.514300000000000000e+06
6.500000000000000000e+01 1.463409960269927979e-01 -1.902439951896667480e+00 -1.514750003814697266e+01 2.469769920000000000e+08 -2.459390080000000000e+08 1.362060000000000000e+06 1.595610000000000000e+06
6.600000000000000000e+01 2.439019978046417236e-01 -1.902439951896667480e+00 -1.500249958038330078e+01 2.401470080000000000e+08 -2.389000000000000000e+08 1.324130000000000000e+06 1.709000000000000000e+06
6.700000000000000000e+01 3.414629995822906494e-01 -1.902439951896667480e+00 -1.478509998321533203e+01 2.317220000000000000e+08 -2.302060000000000000e+08 1.280220000000000000e+06 1.858390000000000000e+06
6.800000000000000000e+01 4.390240013599395752e-01 -1.902439951896667480e+00 -1.449520015716552734e+01 2.217670080000000000e+08 -2.199169920000000000e+08 1.224760000000000000e+06 2.041710000000000000e+06
6.900000000000000000e+01 5.365849733352661133e-01 -1.902439951896667480e+00 -1.413280010223388672e+01 2.103630080000000000e+08 -2.081110080000000000e+08 1.157340000000000000e+06 2.262910000000000000e+06
7.000000000000000000e+01 6.341459751129150391e-01 -1.902439951896667480e+00 -1.369799995422363281e+01 1.976089920000000000e+08 -1.948790080000000000e+08 1.072130000000000000e+06 2.521030000000000000e+06
7.100000000000000000e+01 7.317069768905639648e-01 -1.902439951896667480e+00 -1.319060039520263672e+01 1.836240000000000000e+08 -1.803340000000000000e+08 9.667750000000000000e+05 2.818970000000000000e+06
7.200000000000000000e+01 8.292679786682128906e-01 -1.902439951896667480e+00 -1.261079978942871094e+01 1.685550080000000000e+08 -1.646190080000000000e+08 8.343820000000000000e+05 3.154640000000000000e+06
7.300000000000000000e+01 9.268289804458618164e-01 -1.902439951896667480e+00 -1.195860004425048828e+01 1.525800000000000000e+08 -1.479060000000000000e+08 6.703180000000000000e+05 3.526960000000000000e+06
7.400000000000000000e+01 1.024389982223510742e+00 -1.902439951896667480e+00 -1.123379993438720703e+01 1.359089920000000000e+08 -1.304100000000000000e+08 4.656370000000000000e+05 3.927150000000000000e+06
7.500000000000000000e+01 1.121950030326843262e+00 -1.902439951896667480e+00 -1.043659973144531250e+01 1.187950000000000000e+08 -1.123930000000000000e+08 2.125220000000000000e+05 4.341340000000000000e+06
7.600000000000000000e+01 1.219509959220886230e+00 -1.902439951896667480e+00 -9.566840171813964844e+00 1.015260000000000000e+08 -9.417560000000000000e+07 -1.006860000000000000e+05 4.739780000000000000e+06
7.700000000000000000e+01 1.317070007324218750e+00 -1.902439951896667480e+00 -8.624650001525878906e+00 8.443060000000000000e+07 -7.614689600000000000e+07 -4.853770000000000000e+05 5.073750000000000000e+06
7.800000000000000000e+01 1.414630055427551270e+00 -1.902439951896667480e+00 -7.609990119934082031e+00 6.786080000000000000e+07 -5.877470000000000000e+07 -9.544570000000000000e+05 5.260980000000000000e+06
7.900000000000000000e+01 1.512199997901916504e+00 -1.902439951896667480e+00 -6.522850036621093750e+00 5.218090000000000000e+07 -4.261180000000000000e+07 -1.517880000000000000e+06 5.178290000000000000e+06
8.000000000000000000e+01 1.609760046005249023e+00 -1.902439951896667480e+00 -5.363230228424072266e+00 3.774560000000000000e+07 -2.829170000000000000e+07 -2.168580000000000000e+06 4.662470000000000000e+06
8.100000000000000000e+01 1.707319974899291992e+00 -1.902439951896667480e+00 -4.131140232086181641e+00 2.489660000000000000e+07 -1.649350000000000000e+07 -2.858910000000000000e+06 3.542260000000000000e+06
8.200000000000000000e+01 1.804880023002624512e+00 -1.902439951896667480e+00 -2.826570034027099609e+00 1.405690000000000000e+07 -7.813520000000000000e+06 -3.344990000000000000e+06 1.859890000000000000e+06
8.300000000000000000e+01 1.902439951896667480e+00 -1.902439951896667480e+00 -1.449519991874694824e+00 5.928430000000000000e+06 -2.584420000000000000e+06 -2.584060000000000000e+06 4.934870000000000000e+05
8.400000000000000000e+01 2.000000000000000000e+00 -1.902439951896667480e+00 2.220450072656812539e-15 2.653920000000000000e+06 -8.525560000000000000e+05 -1.684040000000000000e+06 7.753460156250000000e+04
8.500000000000000000e+01 -2.000000000000000000e+00 -1.804880023002624512e+00 2.220450072656812539e-15 2.191900000000000000e+08 5.213380000000000000e+07 6.480990000000000000e+07 1.801950080000000000e+08
8.600000000000000000e+01 -1.902439951896667480e+00 -1.804880023002624512e+00 -2.826570034027099609e+00 2.191160000000000000e+08 5.259320000000000000e+07 5.578130000000000000e+07 1.764569920000000000e+08
8.700000000000000000e+01 -1.804880023002624512e+00 -1.804880023002624512e+00 -5.511809825897216797e+00 1.970729920000000000e+08 4.152060000000000000e+07 3.536280000000000000e+07 1.497800000000000000e+08
8.800000000000000000e+01 -1.707319974899291992e+00 -1.804880023002624512e+00 -8.055709838867187500e+00 1.605409920000000000e+08 1.422120000000000000e+07 2.106900000000000000e+07 1.096430000000000000e+08
8.900000000000000000e+01 -1.609760046005249023e+00 -1.804880023002624512e+00 -1.045829963684082031e+01 1.385449920000000000e+08 -1.555980000000000000e+07 1.548500000000000000e+07 7.974840000000000000e+07
9.000000000000000000e+01 -1.512199997901916504e+00 -1.804880023002624512e+00 -1.271959972381591797e+01 1.285850000000000000e+08 -4.300960000000000000e+07 1.163200000000000000e+07 5.773730000000000000e+07
9.100000000000000000e+01 -1.414630055427551270e+00 -1.804880023002624512e+00 -1.483950042724609375e+01 1.277340000000000000e+08 -6.829169600000000000e+07 9.510300000000000000e+06 4.207740000000000000e+07
9.200000000000000000e+01 -1.317070007324218750e+00 -1.804880023002624512e+00 -1.681809997558593750e+01 1.329340000000000000e+08 -9.094089600000000000e+07 7.996180000000000000e+06 3.116760000000000000e+07
9.300000000000000000e+01 -1.219509959220886230e+00 -1.804880023002624512e+00 -1.865530014038085938e+01 1.412760000000000000e+08 -1.112740000000000000e+08 7.015440000000000000e+06 2.348490000000000000e+07
9.400000000000000000e+01 -1.121950030326843262e+00 -1.804880023002624512e+00 -2.035129928588867188e+01 1.511180000000000000e+08 -1.293100000000000000e+08 6.294970000000000000e+06 1.804540000000000000e+07
9.500000000000000000e+01 -1.024389982223510742e+00 -1.804880023002624512e+00 -2.190589904785156250e+01 1.612289920000000000e+08 -1.452470080000000000e+08 5.783820000000000000e+06 1.411250000000000000e+07
9.600000000000000000e+01 -9.268289804458618164e-01 -1.804880023002624512e+00 -2.331920051574707031e+01 1.710060000000000000e+08 -1.591550080000000000e+08 5.399580000000000000e+06 1.125480000000000000e+07
9.700000000000000000e+01 -8.292679786682128906e-01 -1.804880023002624512e+00 -2.459110069274902344e+01 1.799769920000000000e+08 -1.711540000000000000e+08 5.110270000000000000e+06 9.136370000000000000e+06
9.800000000000000000e+01 -7.317069768905639648e-01 -1.804880023002624512e+00 -2.572179985046386719e+01 1.879300000000000000e+08 -1.813070080000000000e+08 4.888210000000000000e+06 7.573130000000000000e+06
9.900000000000000000e+01 -6.341459751129150391e-01 -1.804880023002624512e+00 -2.671109962463378906e+01 1.946889920000000000e+08 -1.896870080000000000e+08 4.712730000000000000e+06 6.407490000000000000e+06
1.000000000000000000e+02 -5.365849733352661133e-01 -1.804880023002624512e+00 -2.755900001525878906e+01 2.001830080000000000e+08 -1.963420000000000000e+08 4.574140000000000000e+06 5.559250000000000000e+06
1.010000000000000000e+02 -4.390240013599395752e-01 -1.804880023002624512e+00 -2.826569938659667969e+01 2.043520000000000000e+08 -2.013249920000000000e+08 4.458310000000000000e+06 4.951230000000000000e+06
1.020000000000000000e+02 -3.414629995822906494e-01 -1.804880023002624512e+00 -2.883099937438964844e+01 2.071820000000000000e+08 -2.046729920000000000e+08 4.361810000000000000e+06 4.548170000000000000e+06
1.030000000000000000e+02 -2.439019978046417236e-01 -1.804880023002624512e+00 -2.925499916076660156e+01 2.086609920000000000e+08 -2.064249920000000000e+08 4.274030000000000000e+06 4.310990000000000000e+06
1.040000000000000000e+02 -1.463409960269927979e-01 -1.804880023002624512e+00 -2.953759956359863281e+01 2.088040000000000000e+08 -2.066180000000000000e+08 4.193380000000000000e+06 4.225110000000000000e+06
1.050000000000000000e+02 -4.878050088882446289e-02 -1.804880023002624512e+00 -2.967900085449218750e+01 2.076240000000000000e+08 -2.052860000000000000e+08 4.111090000000000000e+06 4.270970000000000000e+06
1.060000000000000000e+02 4.878050088882446289e-02 -1.804880023002624512e+00 -2.967900085449218750e+01 2.051560000000000000e+08 -2.024689920000000000e+08 4.025290000000000000e+06 4.444180000000000000e+06
1.070000000000000000e+02 1.463409960269927979e-01 -1.804880023002624512e+00 -2.953759956359863281e+01 2.014350080000000000e+08 -1.982049920000000000e+08 3.927710000000000000e+06 4.735720000000000000e+06
1.080000000000000000e+02 2.439019978046417236e-01 -1.804880023002624512e+00 -2.925499916076660156e+01 1.965129920000000000e+08 -1.925430080000000000e+08 3.815340000000000000e+06 5.146450000000000000e+06
1.090000000000000000e+02 3.414629995822906494e-01 -1.804880023002624512e+00 -2.883099937438964844e+01 1.904480000000000000e+08 -1.855360000000000000e+08 3.679310000000000000e+06 5.672690000000000000e+06
1.100000000000000000e+02 4.390240013599395752e-01 -1.804880023002624512e+00 -2.826569938659667969e+01 1.833129920000000000e+08 -1.772460000000000000e+08 3.514360000000000000e+06 6.316560000000000000e+06
1.110000000000000000e+02 5.365849733352661133e-01 -1.804880023002624512e+00 -2.755900001525878906e+01 1.751920000000000000e+08 -1.677500000000000000e+08 3.309940000000000000e+06 7.074940000000000000e+06
1.120000000000000000e+02 6.341459751129150391e-01 -1.804880023002624512e+00 -2.671109962463378906e+01 1.661830080000000000e+08 -1.571369920000000000e+08 3.057670000000000000e+06 7.946150000000000000e+06
1.130000000000000000e+02 7.317069768905639648e-01 -1.804880023002624512e+00 -2.572179985046386719e+01 1.563969920000000000e+08 -1.455160000000000000e+08 2.743880000000000000e+06 8.920000000000000000e+06
1.140000000000000000e+02 8.292679786682128906e-01 -1.804880023002624512e+00 -2.459110069274902344e+01 1.459569920000000000e+08 -1.330170000000000000e+08 2.355720000000000000e+06 9.981140000000000000e+06
1.150000000000000000e+02 9.268289804458618164e-01 -1.804880023002624512e+00 -2.331920051574707031e+01 1.349929920000000000e+08 -1.197940000000000000e+08 1.874900000000000000e+06 1.109830000000000000e+07
1.160000000000000000e+02 1.024389982223510742e+00 -1.804880023002624512e+00 -2.190589904785156250e+01 1.236380000000000000e+08 -1.060310000000000000e+08 1.282290000000000000e+06 1.222320000000000000e+07
1.170000000000000000e+02 1.121950030326843262e+00 -1.804880023002624512e+00 -2.035129928588867188e+01 1.120160000000000000e+08 -9.194620000000000000e+07 5.532960000000000000e+05 1.327800000000000000e+07
1.180000000000000000e+02 1.219509959220886230e+00 -1.804880023002624512e+00 -1.865530014038085938e+01 1.002260000000000000e+08 -7.779120000000000000e+07 -3.382840000000000000e+05 1.414950000000000000e+07
1.190000000000000000e+02 1.317070007324218750e+00 -1.804880023002624512e+00 -1.681809997558593750e+01 8.832729600000000000e+07 -6.385540000000000000e+07 -1.422050000000000000e+06 1.467690000000000000e+07
1.200000000000000000e+02 1.414630055427551270e+00 -1.804880023002624512e+00 -1.483950042724609375e+01 7.631670400000000000e+07 -5.046140000000000000e+07 -2.724650000000000000e+06 1.464810000000000000e+07
1.210000000000000000e+02 1.512199997901916504e+00 -1.804880023002624512e+00 -1.271959972381591797e+01 6.411970000000000000e+07 -3.795440000000000000e+07 -4.258970000000000000e+06 1.380910000000000000e+07
1.220000000000000000e+02 1.609760046005249023e+00 -1.804880023002624512e+00 -1.045829963684082031e+01 5.161890000000000000e+07 -2.667870000000000000e+07 -5.992810000000000000e+06 1.191280000000000000e+07
1.230000000000000000e+02 1.707319974899291992e+00 -1.804880023002624512e+00 -8.055709838867187500e+00 3.879920000000000000e+07 -1.693420000000000000e+07 -7.759170000000000000e+06 8.879390000000000000e+06
1.240000000000000000e+02 1.804880023002624512e+00 -1.804880023002624512e+00 -5.511809825897216797e+00 2.607530000000000000e+07 -8.969800000000000000e+06 -8.968240000000000000e+06 5.157100000000000000e+06
1.250000000000000000e+02 1.902439951896667480e+00 -1.804880023002624512e+00 -2.826570034027099609e+00 1.405790000000000000e+07 -3.345670000000000000e+06 -7.812600000000000000e+06 1.860600000000000000e+06
1.260000000000000000e+02 2.000000000000000000e+00 -1.804880023002624512e+00 2.220450072656812539e-15 8.286720000000000000e+06 -1.229550000000000000e+06 -6.304550000000000000e+06 4.939080000000000000e+05
1.270000000000000000e+02 -2.000000000000000000e+00 -1.707319974899291992e+00 2.220450072656812539e-15 2.163600000000000000e+08 1.115640000000000000e+07 5.445040000000000000e+07 1.561049920000000000e+08
1.280000000000000000e+02 -1.902439951896667480e+00 -1.707319974899291992e+00 -4.131140232086181641e+00 2.194240000000000000e+08 8.543480000000000000e+06 5.441900000000000000e+07 1.567460000000000000e+08
1.290000000000000000e+02 -1.804880023002624512e+00 -1.707319974899291992e+00 -8.055709838867187500e+00 2.179430080000000000e+08 4.565550000000000000e+06 4.819430000000000000e+07 1.512270080000000000e+08
1.300000000000000000e+02 -1.707319974899291992e+00 -1.707319974899291992e+00 -1.177369976043701172e+01 2.007300000000000000e+08 -3.212000000000000000e+06 3.581150000000000000e+07 1.317430000000000000e+08
1.310000000000000000e+02 -1.609760046005249023e+00 -1.707319974899291992e+00 -1.528520011901855469e+01 1.791150080000000000e+08 -1.838150000000000000e+07 2.693870000000000000e+07 1.076080000000000000e+08
1.320000000000000000e+02 -1.512199997901916504e+00 -1.707319974899291992e+00 -1.859009933471679688e+01 1.634320000000000000e+08 -3.572540000000000000e+07 2.177580000000000000e+07 8.718870400000000000e+07
1.330000000000000000e+02 -1.414630055427551270e+00 -1.707319974899291992e+00 -2.168849945068359375e+01 1.524640000000000000e+08 -5.298310000000000000e+07 1.800340000000000000e+07 6.980380000000000000e+07
1.340000000000000000e+02 -1.317070007324218750e+00 -1.707319974899291992e+00 -2.458020019531250000e+01 1.462070080000000000e+08 -6.956790400000000000e+07 1.558430000000000000e+07 5.577770000000000000e+07
1.350000000000000000e+02 -1.219509959220886230e+00 -1.707319974899291992e+00 -2.726549911499023438e+01 1.435900000000000000e+08 -8.489169600000000000e+07 1.377070000000000000e+07 4.455170000000000000e+07
1.360000000000000000e+02 -1.121950030326843262e+00 -1.707319974899291992e+00 -2.974419975280761719e+01 1.436280000000000000e+08 -9.890849600000000000e+07 1.251180000000000000e+07 3.569850000000000000e+07
1.370000000000000000e+02 -1.024389982223510742e+00 -1.707319974899291992e+00 -3.201630020141601562e+01 1.454640000000000000e+08 -1.114690000000000000e+08 1.154650000000000000e+07 2.875210000000000000e+07
1.380000000000000000e+02 -9.268289804458618164e-01 -1.707319974899291992e+00 -3.408190155029296875e+01 1.483360000000000000e+08 -1.226070000000000000e+08 1.083800000000000000e+07 2.332550000000000000e+07
1.390000000000000000e+02 -8.292679786682128906e-01 -1.707319974899291992e+00 -3.594089889526367188e+01 1.517320000000000000e+08 -1.322950000000000000e+08 1.028350000000000000e+07 1.911030000000000000e+07
1.400000000000000000e+02 -7.317069768905639648e-01 -1.707319974899291992e+00 -3.759329986572265625e+01 1.552040000000000000e+08 -1.405729920000000000e+08 9.857940000000000000e+06 1.585110000000000000e+07
